camp_id,camp_name,live_id,live_name,work_pic_id,current_work_pic_status,is_del,song_score_id,pic_id,class_id,original_union_id,target_union_id
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8379466,1,0,36976,8379466,1107244,oNGxt55Yl0TQVRgIjwb1xdLLZDs0,oNGxt55Yl0TQVRgIjwb1xdLLZDs0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8379824,1,0,36978,8379824,1107244,oNGxt5yc5nFtbqpJq4MJiutjlQfs,oNGxt5yc5nFtbqpJq4MJiutjlQfs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8380001,1,0,36989,8380001,1107244,oNGxt5yv46QJBe1gcdRbHVXj-6gA,oNGxt5yv46QJBe1gcdRbHVXj-6gA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8380143,1,0,37026,8380143,1107244,oNGxt5xj5AnQ3nAOR30bvX-6z_84,oNGxt5xj5AnQ3nAOR30bvX-6z_84_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8380692,1,0,37061,8380692,1107244,oNGxt5xEeJvn1UZ3WPXCMuL57-mU,oNGxt5xEeJvn1UZ3WPXCMuL57-mU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8381448,1,0,37106,8381448,1107244,oNGxt55azDSsrSEZxQuobHq6MK_0,oNGxt55azDSsrSEZxQuobHq6MK_0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8383949,1,0,36964,8383949,1107244,oNGxt5_V5Ptny-EQhSdfH63AHX7k,oNGxt5_V5Ptny-EQhSdfH63AHX7k_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8385344,1,0,37022,8385344,1107244,oNGxt51iWRsPNwQ14adOuGTaZQK4,oNGxt51iWRsPNwQ14adOuGTaZQK4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8386821,1,0,37080,8386821,1107244,oNGxt5-_qfXzF0GNkOuOxgIdCAOA,oNGxt5-_qfXzF0GNkOuOxgIdCAOA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8387328,1,0,37107,8387328,1107244,oNGxt57FkQiBtI3to6k1t-N0YAto,oNGxt57FkQiBtI3to6k1t-N0YAto_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8388635,1,0,37074,8388635,1107244,oNGxt5_aNEeOyCDFbvLLbUY2m1O4,oNGxt5_aNEeOyCDFbvLLbUY2m1O4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8389408,1,0,36991,8389408,1107244,oNGxt50JdPvNFJCYGrUD4cMFKt9k,oNGxt50JdPvNFJCYGrUD4cMFKt9k_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8390985,1,0,37027,8390985,1107244,oNGxt58meJOBrpbVRpYnzfxBhJnk,oNGxt58meJOBrpbVRpYnzfxBhJnk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8393141,1,0,37065,8393141,1107244,oNGxt5-QFV0liTZdtHIxja8V-wyY,oNGxt5-QFV0liTZdtHIxja8V-wyY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8393302,1,0,37085,8393302,1107244,oNGxt5-_KofIRH-zKOSmPJ2xpTHc,oNGxt5-_KofIRH-zKOSmPJ2xpTHc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8394425,1,0,37008,8394425,1107244,oNGxt57bAuRXbiL8DDvxDSHZcxw4,oNGxt57bAuRXbiL8DDvxDSHZcxw4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8398091,1,0,37103,8398091,1107244,oNGxt51TXg7WLHIycGSkcn_yu3Kw,oNGxt51TXg7WLHIycGSkcn_yu3Kw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8398413,1,0,36955,8398413,1107244,oNGxt5634yu_dhrhZMlt_qXrlz8Y,oNGxt5634yu_dhrhZMlt_qXrlz8Y_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8401977,1,0,36954,8401977,1107244,oNGxt55jrDvg_u5Ig7OLoY5j3rVM,oNGxt55jrDvg_u5Ig7OLoY5j3rVM_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8404217,1,0,36966,8404217,1107244,oNGxt53xWxk739C3DoqQvKBF1X34,oNGxt53xWxk739C3DoqQvKBF1X34_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8404943,1,0,37009,8404943,1107244,oNGxt5wy7J8w4YLbQBpwXNnoQadc,oNGxt5wy7J8w4YLbQBpwXNnoQadc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8405520,1,0,37034,8405520,1107244,oNGxt5yotuqrgEt-xap5rH_hq63M,oNGxt5yotuqrgEt-xap5rH_hq63M_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8407811,1,0,37102,8407811,1107244,oNGxt53hfcFm9UrDG-OoJQLKjJeU,oNGxt53hfcFm9UrDG-OoJQLKjJeU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8408819,1,0,37086,8408819,1107244,oNGxt594Wscucsg7ObWwVwBCMqi8,oNGxt594Wscucsg7ObWwVwBCMqi8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8410911,1,0,36951,8410911,1107244,oNGxt56N-9ZcO_XzEeFSnry61iDc,oNGxt56N-9ZcO_XzEeFSnry61iDc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8412146,1,0,36930,8412146,1107244,oNGxt5-YHnaQLxPG3gnt2BqBQLzE,oNGxt5-YHnaQLxPG3gnt2BqBQLzE_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8412353,1,0,36958,8412353,1107244,oNGxt5zeccJ46y1qZt0JqvmqtPi4,oNGxt5zeccJ46y1qZt0JqvmqtPi4_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8413835,1,0,36957,8413835,1107244,oNGxt5zdpahE-oLQOAXu0n6iWuDo,oNGxt5zdpahE-oLQOAXu0n6iWuDo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8414132,1,0,36960,8414132,1107244,oNGxt50sLmtarjBZYDlrhJmOTwKc,oNGxt50sLmtarjBZYDlrhJmOTwKc_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8416671,1,0,36962,8416671,1107244,oNGxt53tP4uAsX0YLmhvzcWjAI28,oNGxt53tP4uAsX0YLmhvzcWjAI28_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8420463,1,0,36605,8420463,1107244,oNGxt50Pw9g03dQvG-LFrRoThTM8,oNGxt50Pw9g03dQvG-LFrRoThTM8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8420672,1,0,37108,8420672,1107244,oNGxt5wSCwVV57f1jMY6SBycdXKQ,oNGxt5wSCwVV57f1jMY6SBycdXKQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8422943,1,0,36982,8422943,1107244,oNGxt59gW8rS6LvbHB0nNLKzoYQk,oNGxt59gW8rS6LvbHB0nNLKzoYQk_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8429566,1,0,36611,8429566,1107244,oNGxt5zDfpeqgY8bnRkv4ekglK0M,oNGxt5zDfpeqgY8bnRkv4ekglK0M_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8429754,1,0,37083,8429754,1107244,oNGxt55uMu7fu4eglS4CQ494kvIA,oNGxt55uMu7fu4eglS4CQ494kvIA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8429959,1,0,36640,8429959,1107244,oNGxt55HKb-S35hLFYLyHcwUPE4Q,oNGxt55HKb-S35hLFYLyHcwUPE4Q_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8433202,1,0,36620,8433202,1107244,oNGxt5_GboWmGyn8Ev85Uk5WB46Y,oNGxt5_GboWmGyn8Ev85Uk5WB46Y_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8433353,1,0,36617,8433353,1107244,oNGxt5_GboWmGyn8Ev85Uk5WB46Y,oNGxt5_GboWmGyn8Ev85Uk5WB46Y_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8433784,1,0,36604,8433784,1107244,oNGxt5yktoncHEUzg5X0H1vtlvxs,oNGxt5yktoncHEUzg5X0H1vtlvxs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8435525,1,0,36606,8435525,1107244,oNGxt549PVRHA6u5NxizAOCyoSE8,oNGxt549PVRHA6u5NxizAOCyoSE8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8438434,1,0,36609,8438434,1107244,oNGxt5w1bXcY5Cy33Jkg1oBCHvTA,oNGxt5w1bXcY5Cy33Jkg1oBCHvTA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8438436,1,0,36613,8438436,1107244,oNGxt5wyB285M5a7Hrgdty9zCdM0,oNGxt5wyB285M5a7Hrgdty9zCdM0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8438522,1,0,36598,8438522,1107244,oNGxt5wyB285M5a7Hrgdty9zCdM0,oNGxt5wyB285M5a7Hrgdty9zCdM0_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8439363,1,0,36618,8439363,1107244,oNGxt50H7asknhIOhHV9rkJzoKmU,oNGxt50H7asknhIOhHV9rkJzoKmU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8440763,1,0,36601,8440763,1107244,oNGxt56qT8O2TGKDaSDY2BjNPUQo,oNGxt56qT8O2TGKDaSDY2BjNPUQo_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8441295,1,0,36590,8441295,1107244,oNGxt5y4ZlrXjCVpXuE_GZ9uqq5U,oNGxt5y4ZlrXjCVpXuE_GZ9uqq5U_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8441636,1,0,36592,8441636,1107244,oNGxt50Pw9g03dQvG-LFrRoThTM8,oNGxt50Pw9g03dQvG-LFrRoThTM8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8441892,1,0,36621,8441892,1107244,oNGxt5_7B6TyTPyiTxuVIhu3Ns1Q,oNGxt5_7B6TyTPyiTxuVIhu3Ns1Q_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8442232,1,0,36610,8442232,1107244,oNGxt5zDfpeqgY8bnRkv4ekglK0M,oNGxt5zDfpeqgY8bnRkv4ekglK0M_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8447127,1,0,36622,8447127,1107244,oNGxt5wM-BEg8aHuVY_3RrMfMiKA,oNGxt5wM-BEg8aHuVY_3RrMfMiKA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8448995,1,0,36623,8448995,1107244,oNGxt52p7Da1fiGCrT-lmMBCzGEs,oNGxt52p7Da1fiGCrT-lmMBCzGEs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8449566,1,0,36595,8449566,1107244,oNGxt5zBsADWEx4FXG7y_X4gJ65U,oNGxt5zBsADWEx4FXG7y_X4gJ65U_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8451418,1,0,36593,8451418,1107244,oNGxt54gQogTmnEGAEyaYGyG21dU,oNGxt54gQogTmnEGAEyaYGyG21dU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8453793,1,0,36586,8453793,1107244,oNGxt55iQ7SeJ1qCED_MEEgpAu_k,oNGxt55iQ7SeJ1qCED_MEEgpAu_k_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8454151,1,0,36588,8454151,1107244,oNGxt5yktoncHEUzg5X0H1vtlvxs,oNGxt5yktoncHEUzg5X0H1vtlvxs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8460470,1,0,36615,8460470,1107244,oNGxt56bkCubzqKkwx3cSfEsD3FQ,oNGxt56bkCubzqKkwx3cSfEsD3FQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8463912,1,0,36612,8463912,1107244,oNGxt58iWGMJRB67QRK4P0OM6rKY,oNGxt58iWGMJRB67QRK4P0OM6rKY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8464002,1,0,36599,8464002,1107244,oNGxt58iWGMJRB67QRK4P0OM6rKY,oNGxt58iWGMJRB67QRK4P0OM6rKY_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8483504,1,0,36589,8483504,1107244,oNGxt50oE3Sy03A3gEFLrSR8bE5c,oNGxt50oE3Sy03A3gEFLrSR8bE5c_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8501337,1,0,36614,8501337,1107244,oNGxt54gQogTmnEGAEyaYGyG21dU,oNGxt54gQogTmnEGAEyaYGyG21dU_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8512230,1,0,36616,8512230,1107244,oNGxt5-3oofYRS5NimUjoeFdm01s,oNGxt5-3oofYRS5NimUjoeFdm01s_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8513070,1,0,36591,8513070,1107244,oNGxt5xl1LHpHvHnjma_2lK3DaJs,oNGxt5xl1LHpHvHnjma_2lK3DaJs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8521554,1,0,36608,8521554,1107244,oNGxt5yF7RkqS-D5kciuscbgDqXw,oNGxt5yF7RkqS-D5kciuscbgDqXw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8521831,1,0,36596,8521831,1107244,oNGxt5yF7RkqS-D5kciuscbgDqXw,oNGxt5yF7RkqS-D5kciuscbgDqXw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8521985,1,0,36624,8521985,1107244,oNGxt5yF7RkqS-D5kciuscbgDqXw,oNGxt5yF7RkqS-D5kciuscbgDqXw_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8526837,1,0,36600,8526837,1107244,oNGxt57XKRk9A1yO7ZhnusppTUzQ,oNGxt57XKRk9A1yO7ZhnusppTUzQ_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8531054,1,0,36587,8531054,1107244,oNGxt52p7Da1fiGCrT-lmMBCzGEs,oNGxt52p7Da1fiGCrT-lmMBCzGEs_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8562070,1,0,36619,8562070,1107244,oNGxt5wM-BEg8aHuVY_3RrMfMiKA,oNGxt5wM-BEg8aHuVY_3RrMfMiKA_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8568654,1,0,36602,8568654,1107244,oNGxt50oE3Sy03A3gEFLrSR8bE5c,oNGxt50oE3Sy03A3gEFLrSR8bE5c_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8578400,1,0,36607,8578400,1107244,oNGxt5ybymFIfBm7eQWiUZp-sCD8,oNGxt5ybymFIfBm7eQWiUZp-sCD8_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8655021,1,0,36594,8655021,1107244,oNGxt50oE3Sy03A3gEFLrSR8bE5c,oNGxt50oE3Sy03A3gEFLrSR8bE5c_bak
13903,进阶班0310期-董董老师班,1107244,胡琴说（下）,8840485,1,0,36597,8840485,1107244,oNGxt5-Utcr0OrXENoJh0Kn13GBY,oNGxt5-Utcr0OrXENoJh0Kn13GBY_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8340436,1,0,36919,8340436,1107705,oNGxt53Zxt6GhNFvxBOZJ07pq4Gc,oNGxt53Zxt6GhNFvxBOZJ07pq4Gc_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8340721,1,0,36714,8340721,1107705,oNGxt528Hv0iql46DOpix_RDMPhE,oNGxt528Hv0iql46DOpix_RDMPhE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8340726,1,0,36816,8340726,1107705,oNGxt58KwIk4BKVFicMbfzwB2bBM,oNGxt58KwIk4BKVFicMbfzwB2bBM_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8340748,1,0,36748,8340748,1107705,oNGxt5zLulUzYSb6W4WW0LJKsTUQ,oNGxt5zLulUzYSb6W4WW0LJKsTUQ_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8340965,1,0,36725,8340965,1107705,oNGxt54EgwGhpd2s_Bfojs_cfbv4,oNGxt54EgwGhpd2s_Bfojs_cfbv4_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8341192,1,0,37152,8341192,1107705,oNGxt5zseVQMIN4k3FIx1BptdJ5M,oNGxt5zseVQMIN4k3FIx1BptdJ5M_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8341367,1,0,36784,8341367,1107705,oNGxt53Pr--TUlpD2H-cjNqSO2nI,oNGxt53Pr--TUlpD2H-cjNqSO2nI_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8341473,1,0,36753,8341473,1107705,oNGxt56FwNDPLTdYdHLhVb6GiLyE,oNGxt56FwNDPLTdYdHLhVb6GiLyE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8341582,1,0,37158,8341582,1107705,oNGxt52JIONx3V1IwfyaSm8e2l6c,oNGxt52JIONx3V1IwfyaSm8e2l6c_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8341639,1,0,36896,8341639,1107705,oNGxt5-il_H-_7aI1oTuFF2OLico,oNGxt5-il_H-_7aI1oTuFF2OLico_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8341780,1,0,36719,8341780,1107705,oNGxt5wsvW0XD-K-aFvvl79VkVDE,oNGxt5wsvW0XD-K-aFvvl79VkVDE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8342197,1,0,36699,8342197,1107705,oNGxt5wnG4e4wCgjcMjyS0D_Gb90,oNGxt5wnG4e4wCgjcMjyS0D_Gb90_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8342404,1,0,36756,8342404,1107705,oNGxt59HpYnYpxuq30YaG81Gg790,oNGxt59HpYnYpxuq30YaG81Gg790_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8342727,1,0,36750,8342727,1107705,oNGxt55-u5nTe4nan5g7rcRYuafg,oNGxt55-u5nTe4nan5g7rcRYuafg_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8342914,1,0,36720,8342914,1107705,oNGxt59V7k3ueMPCLlZDQxOFnhZQ,oNGxt59V7k3ueMPCLlZDQxOFnhZQ_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8344423,1,0,36781,8344423,1107705,oNGxt51KT5FIrjqi8FGjIb40ITyU,oNGxt51KT5FIrjqi8FGjIb40ITyU_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8344453,1,0,36749,8344453,1107705,oNGxt5wSLekllhnyoxNSQFTeMTVY,oNGxt5wSLekllhnyoxNSQFTeMTVY_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8344805,1,0,36757,8344805,1107705,oNGxt5z6yPVqGsY0Wvovp9uIX0aI,oNGxt5z6yPVqGsY0Wvovp9uIX0aI_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8344986,1,0,36740,8344986,1107705,oNGxt51fkkCPBqqCqjeErCzWMcgI,oNGxt51fkkCPBqqCqjeErCzWMcgI_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8345707,1,0,36673,8345707,1107705,oNGxt5xFjH9KUxxqlnghr0yG_rQE,oNGxt5xFjH9KUxxqlnghr0yG_rQE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8346040,1,0,36669,8346040,1107705,oNGxt51Dr7zdIkuZ2xJ4LSiSafNU,oNGxt51Dr7zdIkuZ2xJ4LSiSafNU_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8346514,1,0,36668,8346514,1107705,oNGxt5wxOpsE83bm3d1AbdvHCx4w,oNGxt5wxOpsE83bm3d1AbdvHCx4w_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8347837,1,0,36704,8347837,1107705,oNGxt5zzYVqb8ffB6XdhABLIVeKE,oNGxt5zzYVqb8ffB6XdhABLIVeKE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8347907,1,0,36744,8347907,1107705,oNGxt59OvknltHrL1wiE011kwcHk,oNGxt59OvknltHrL1wiE011kwcHk_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8347971,1,0,37164,8347971,1107705,oNGxt5yiNQ0PV6GMbrEiHDVc4fiY,oNGxt5yiNQ0PV6GMbrEiHDVc4fiY_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8348316,1,0,36913,8348316,1107705,oNGxt50hNc_Y1tX4IGTsa1dAyEDI,oNGxt50hNc_Y1tX4IGTsa1dAyEDI_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8348630,1,0,36710,8348630,1107705,oNGxt58lK_u0a26dZA46fzjOQk8o,oNGxt58lK_u0a26dZA46fzjOQk8o_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8348914,1,0,36755,8348914,1107705,oNGxt55vAgl-ngyK6_pw_plW7O10,oNGxt55vAgl-ngyK6_pw_plW7O10_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8349317,1,0,36792,8349317,1107705,oNGxt5_ZZrV4AN5cHom2OSy2iYuI,oNGxt5_ZZrV4AN5cHom2OSy2iYuI_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8349365,1,0,37156,8349365,1107705,oNGxt59SUJT4yXzrJKxKyh-Slbso,oNGxt59SUJT4yXzrJKxKyh-Slbso_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8349463,1,0,36724,8349463,1107705,oNGxt59AFpGg6vZoi-jM1tTwUNhw,oNGxt59AFpGg6vZoi-jM1tTwUNhw_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8349565,1,0,37165,8349565,1107705,oNGxt50B_GmhSFqsktU3ymqtUv-o,oNGxt50B_GmhSFqsktU3ymqtUv-o_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8351013,1,0,36743,8351013,1107705,oNGxt5_9IViOihqLyGbC9Q6AHpcM,oNGxt5_9IViOihqLyGbC9Q6AHpcM_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8351024,1,0,37163,8351024,1107705,oNGxt51AR3khUaAasdPqyOdRkOkg,oNGxt51AR3khUaAasdPqyOdRkOkg_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8352058,1,0,37166,8352058,1107705,oNGxt55GpoHq3fZnSfvPasVV-Rhk,oNGxt55GpoHq3fZnSfvPasVV-Rhk_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8352331,1,0,36900,8352331,1107705,oNGxt52iPtNm4WBs57_sPgVVElG0,oNGxt52iPtNm4WBs57_sPgVVElG0_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8352363,1,0,36723,8352363,1107705,oNGxt5-T3uIQAnZISips1bWpJ-Aw,oNGxt5-T3uIQAnZISips1bWpJ-Aw_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8352681,1,0,36721,8352681,1107705,oNGxt5_jb7Kf58NsfwUbbUFGj-LE,oNGxt5_jb7Kf58NsfwUbbUFGj-LE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8352731,1,0,36688,8352731,1107705,oNGxt5yohta0YxM5heirVbxLgJcE,oNGxt5yohta0YxM5heirVbxLgJcE_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8353072,1,0,36746,8353072,1107705,oNGxt5w-RtI_xCVt8_YvipEeGwEI,oNGxt5w-RtI_xCVt8_YvipEeGwEI_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8353443,1,0,36763,8353443,1107705,oNGxt5144a_WipvuXxHh6VrJCJII,oNGxt5144a_WipvuXxHh6VrJCJII_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8354329,1,0,37157,8354329,1107705,oNGxt53152gOVIA6x0KjkHTjdQuk,oNGxt53152gOVIA6x0KjkHTjdQuk_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8355162,1,0,36733,8355162,1107705,oNGxt51BKh0QxVWczR9aG3t5FseA,oNGxt51BKh0QxVWczR9aG3t5FseA_bak
13907,进阶班0310期-玉米老师,1107705,胡琴说（下）,8355212,1,0,36734,8355212,1107705,oNGxt5xiDA3PoBm0s68qrQ7YyI7c,oNGxt5xiDA3PoBm0s68qrQ7YyI7c_bak
